Y,X1,X2,X3,X4
460.0743919,3.050226417,34.54540118,893.9596887,-0.952538903
296.0777339,2.851463965,-161.7853469,327.1165521,-0.914240936
448.6271922,2.429191632,321.9584571,415.8661064,-0.973498989
420.835389,2.706566717,-89.81707347,355.6882927,-0.177561703
387.7282368,2.480998715,-260.8510414,997.0534081,0.119932573
748.3445708,2.777446333,852.2412742,909.2953896,0.096127155
428.2373888,2.524854054,87.06497654,930.141282,-0.828912216
421.6814521,2.360125032,-54.69227011,308.2195003,0.300528312
482.5764598,2.477726783,96.77857671,453.803375,0.185819156
459.4337441,2.957601825,43.67580569,914.6708731,-0.888792977
792.9832671,2.82709994,916.8728375,1005.041023,0.307558153
420.0662462,2.473119355,52.26718681,267.770237,-0.038935166
491.6178671,2.506431343,336.29503,448.0889534,-0.048789309
451.1874074,2.834809886,-222.3951207,875.1011307,0.024978917
743.4446312,2.935859536,-206.3011704,977.2592146,0.53269737
541.6731223,2.866946417,277.9706364,389.3129534,0.448974181
396.5240744,2.363822677,-140.9579177,406.023817,0.056002364
442.3774052,2.500838201,-87.19954853,281.473928,0.331718958
539.8728102,2.340602833,95.23205924,1012.715007,0.112614898
739.5080631,2.720682148,904.6637902,998.7025231,-0.901113166
323.2115577,2.430195191,-365.6855391,1050.770067,0.162894038
537.3910654,2.623203279,9.876932516,280.8878491,0.687803729
480.32307,2.799943412,157.3754855,287.5928206,-0.090910134
736.768042,2.682452505,827.5692609,962.7041709,-0.100058897
373.3702926,2.41695988,-199.0383073,376.8374009,0.035091506
568.0403444,2.749452607,-37.25270866,1052.486754,0.118834023
488.4909117,2.621851983,153.6044266,316.1132644,0.364882963
142.6295868,2.341947066,-216.1463185,951.9561756,-0.804422632
465.5776754,2.749780813,-87.93619826,375.6033105,0.138335902
535.2113984,2.93484981,-33.67123859,921.9868173,-0.124721068
681.6721822,2.354480722,-94.36438342,1058.166596,0.583812806
724.8298843,2.690191534,925.1520435,948.1801582,-0.854019343
457.6883994,3.014944227,-124.6571145,270.364051,-0.140322535
668.4570318,2.427582478,885.2235465,894.72381,-0.849759808
467.472584,2.616349059,-32.53944754,308.4886223,0.33478426
697.3103654,2.545900851,783.8392228,871.8917574,0.073871897
515.1111771,2.677946897,164.9067231,284.2986067,0.48429715
305.8644518,2.86345485,-97.19323712,952.0761653,-1.198006718
431.92495,2.717679542,-71.01231046,310.7542941,-0.08511834
765.7878269,2.779248987,-21.27733445,1037.553374,0.570183097
420.0591309,2.969341897,13.16992208,276.9310322,-1.090266642
725.4431171,2.358776085,911.4730393,1016.351162,0.406021437
447.7870077,2.399794789,275.5525154,361.7329471,-0.02130508
655.7275403,2.94806304,-276.7521868,928.0202322,0.421502467
354.6772266,2.880065171,-333.2905454,1049.527862,-0.044104647
427.6638344,2.389700985,-76.58210609,892.084209,-0.040579826
520.7680173,2.662859977,53.32913766,427.9256906,0.525741414
396.837736,2.530563124,-294.15461,959.6777911,0.163880288
401.9457941,2.83166671,20.51794773,298.953524,-1.126296401
724.3626833,2.733618076,872.5210135,947.4636421,-0.905007034
447.0239329,2.313273291,-20.8560164,387.2678613,0.409639626
163.8927661,2.520107099,-322.6637341,968.7346039,-0.871107165
74.44147576,2.707689483,-302.8774342,1030.584177,-0.850497571
487.4025702,2.408525114,-47.14851245,420.514883,0.570999733
427.2363028,2.820221114,87.28385304,350.4806958,-1.103558596
477.1503394,2.728762409,-163.1970272,375.6149403,0.33498354
508.3450129,2.635940173,-281.2705913,866.3757681,0.317527009
421.6618636,2.540688766,-219.0617528,911.0409361,0.106920241
339.7089255,2.841807572,-82.62091201,378.7710712,-1.049800987
207.819398,3.038798553,-235.8078205,1042.796283,-0.980510145
779.7213833,2.676252253,87.00244919,1028.612239,0.689365234
519.3622181,2.698543742,-13.95342616,446.8304412,0.446291795
214.4896336,3.003635346,-380.5649976,978.7340955,-0.976196333
419.0768566,2.699114042,42.74287219,905.39895,-0.910199035
724.4626785,2.710339408,-258.6073442,961.9293274,0.616469563
431.6251279,2.880487533,78.03563581,308.3729721,-1.053559524
400.3997737,2.522935507,65.74851898,898.7667388,-1.002479164
756.3956119,2.991118629,-88.0752742,959.6199526,0.506065274
439.3790802,2.852407643,24.68796713,989.4453544,-0.818456672
390.436452,2.350214978,-164.0245484,407.4809455,0.076648823
537.5664114,2.698694844,33.23007321,300.1492513,0.648537953
566.9489181,3.036314682,-134.404045,437.0928038,0.576441417
486.4570434,2.497323792,300.101082,445.669121,-0.066430308
492.1213184,2.444189769,-69.88442073,983.1696458,0.135308279
467.1393117,2.391393883,255.6828837,339.7164878,0.410038949
668.8295066,2.475867605,883.9926435,880.3101448,-1.061041361
463.3471771,2.395690725,-158.6073398,333.363666,0.589808123
289.5507707,2.379105251,-60.36396241,375.5801815,-1.03584297
423.2517765,2.645342517,-82.27491576,394.6492738,-0.159653543
389.1788218,2.345796797,195.5617214,303.1280233,-1.057151845
478.1056224,2.970367932,-9.780667475,346.7365022,-0.14680665
213.5286086,2.501642556,-170.7875719,385.3393684,-0.922414829
525.9646911,2.804648477,-331.0502291,947.3489638,0.319522447
498.3717202,2.944222619,-87.98088087,385.8683319,0.176202436
570.8550963,2.751814268,-24.17525384,966.1850281,0.107562965
471.8581695,2.872693091,-42.47288092,417.6878259,-0.150271008
107.8166237,2.424028681,-398.1226646,995.9954994,-0.148556171
234.2304125,2.411659545,-355.3851419,1043.942845,-0.996093125
513.6403196,2.800142741,-87.31957677,1006.198405,-0.002885389
526.0580122,2.814644,1.523666528,942.4611091,-0.148411051
460.1331366,2.339212922,78.31651435,307.6526971,0.534455932
452.8867401,2.42637763,238.529123,364.2727802,0.076602454
485.9705637,2.800889458,2.561328932,443.7057221,-0.089501359
96.41520031,2.580015235,-244.2065103,991.384382,-0.967812178
370.9244005,2.379114485,80.9542022,311.3253256,-0.918929912
443.4706056,2.422767681,-6.050623013,439.0067078,0.007961274
486.6658533,2.932336628,29.21567957,317.2213698,-0.026523347
449.2721159,2.535706056,-334.7805317,991.8900512,0.307928767
532.8606893,2.723814137,303.7310358,344.8599249,0.551174479
533.4367726,2.632387223,167.8897173,399.256069,0.667124881
702.1952052,2.522833572,55.97780086,929.473561,0.583335692
487.8599752,3.007666294,-56.21514333,339.6051218,-0.001294139
708.804679,2.332032822,817.6515886,1032.004952,0.189612185
403.4474003,2.428250527,219.2580241,304.6359921,-1.106664515
517.8649378,2.899643467,80.59098958,324.1589028,0.305080347
424.9530612,2.318873086,-6.039924197,442.0468795,-0.049896578
608.3586216,2.886764916,-302.0191519,984.2313085,0.388180142
455.9554856,2.803170959,-211.1043771,954.3205915,0.036592347
703.4666392,2.460617887,803.9466703,1059.628641,-0.827252146
841.1549128,3.035227986,926.5055487,955.9568436,0.611718927
87.26304749,2.81575311,-274.7790438,976.1019341,-1.155541123
433.5915456,2.3414099,-0.709602149,312.4588462,0.372682078
339.8143272,2.313920706,36.57858834,435.6012893,-1.170459593
525.9909794,2.8540745,-104.4808973,372.4282934,0.520981453
441.3994668,2.314011344,242.380023,362.5242845,0.133643884
237.1116659,2.50004833,-162.2791869,262.2658472,-0.968981061
454.5185556,2.562937709,-42.72813241,910.7036415,-0.14983233
684.7460088,2.464326965,860.1079432,947.4025146,-0.80555421
683.5757896,2.678177768,774.6636302,871.6886187,-0.947709703
447.2868077,2.389190253,-107.6055514,376.4923377,0.417037076
460.5862686,2.587480229,262.0614844,289.1749662,-0.119163798
181.1310776,2.51285782,-212.3507551,876.0136278,-0.810210463
693.3642363,2.723565496,846.6560039,860.0731248,-1.141010101
676.6295745,2.98785315,-89.26131051,929.7925386,0.318867212
806.5053052,2.915755722,900.4771229,1006.959344,0.313325443
605.0789985,2.841942347,-330.6427473,1058.814777,0.416920854
172.3261149,2.415108026,-190.8813729,341.7875609,-0.93781061
288.7397444,2.928753396,-188.9222899,324.5642494,-0.872223423
756.9027252,2.47281337,827.131679,994.8518656,0.642778516
429.6936837,2.594124675,-97.90011361,1024.5813,-0.143353306
484.6104476,2.686235664,177.4610961,334.6530374,0.181104683
399.7401409,2.378414591,212.7629755,270.127594,-0.821606939
552.0251113,2.855006187,-83.72251814,435.5744308,0.61498996
432.8595054,2.495861604,345.334109,298.2264219,-1.047260397
716.4218771,2.393319013,750.6127148,952.0285096,0.48597651
482.853682,2.843732336,237.5505212,421.3156525,-0.997165077
679.4338052,2.359735354,-234.6378899,938.0162879,0.681623073
299.0549881,2.764234882,-113.1429683,302.5102611,-1.189975126
697.4584985,2.462647657,930.3076131,982.3326435,-1.041584032
786.1835892,2.722517993,809.3570266,997.6039154,0.528624736
408.018055,2.518348734,92.91582033,986.6851908,-1.119681333
650.2349363,2.375616067,-34.12791185,868.1396658,0.583739865
441.7747974,2.871106421,-105.4096241,308.4690509,-0.135661868
671.3874813,2.617316887,-245.335847,1053.386607,0.529145831
467.1836996,2.529281891,-53.02127414,276.35715,0.44183681
481.8107249,2.604413491,-0.935253394,398.691905,0.333480042
591.4276467,2.466941943,-296.0098223,877.2828867,0.5210524
533.3246061,2.872407476,39.67141205,386.351483,0.483872152
394.4656756,2.339692281,-75.46299838,421.1457641,-0.099527719
429.3794213,2.892241242,-317.0581725,869.6853436,0.090195622
699.7784637,2.329020603,840.6144837,1027.334165,-0.042096505
455.3735051,2.484708095,-85.99800119,378.6273526,0.357075168
503.792389,2.42279458,252.2211807,288.1116362,0.646907208
769.8696415,2.716354767,849.0835826,956.4413849,0.425393466
282.779416,2.543096651,-83.01559591,897.0506659,-1.117188318
458.5181903,2.947233918,-112.3753312,287.7316998,-0.069732958
314.1502522,2.721774271,-99.37562713,973.3686997,-0.939459408
584.6740808,2.408690448,12.23282386,1020.370686,0.309921636
410.3193603,2.312976466,-322.6099812,980.7804903,0.326214135
469.356635,2.596425883,330.5139325,303.1957324,-0.113060805
468.4589405,2.765108979,268.8426066,378.5600173,-0.933649113
325.8570813,2.730529196,-338.7393225,953.9438195,-0.024251267
569.409382,2.882125245,167.3167022,353.7894787,0.670735563
454.6928841,2.676051727,-381.9084193,931.7039086,0.303299218
380.5429124,2.559763355,31.89099707,416.1662276,-1.019054363
530.2866991,2.646177011,60.34641254,898.3661465,-0.121371604
517.9734171,2.566299197,254.043899,440.6561637,0.485650243
703.598625,2.407644059,899.3721876,954.7433805,0.067983531
694.6623381,2.332701771,916.7406717,896.9274236,0.367866005
730.0759175,2.623596996,862.8369334,1046.338548,-1.040470668
452.0703315,2.316916558,349.233792,444.5930469,-0.888206691
470.8624208,2.42700456,284.6783246,403.5180982,0.149591803
453.196449,2.3730873,227.1772754,422.1447085,-0.167861375
475.2195181,2.62378739,223.9379252,385.4993661,-0.049560322
431.1614856,2.434324556,184.2871792,256.2493772,-0.078577026
262.8086275,2.429806941,-376.4558088,1030.397048,0.062905462
386.5798649,2.812154734,-33.86366033,294.0300181,-0.942866639
496.5908522,2.570033807,-77.92579721,451.6506678,0.399191421
397.1365129,2.32396403,193.7803532,364.9338993,-1.075129766
409.7400896,2.314906272,-137.9862005,257.0667203,0.362082735
467.6597033,2.634246217,-79.38778562,431.5082469,0.129425076
321.5790197,2.351549287,-19.9695177,930.5621621,-0.960830844
498.4129463,2.552090816,333.9358593,374.1415375,0.417510325
463.0812998,2.922488395,155.815364,343.3365225,-0.929843848
703.6480987,2.457515321,21.2907268,934.7193264,0.638555474
449.6371888,2.734525257,-31.33417093,400.4693466,-0.16854613
554.7762239,2.762164497,281.1896339,427.1837593,0.642615041
707.2018889,2.685914329,795.9130428,942.8720176,-0.87265192
169.8782988,2.409505551,-380.6727306,938.8941964,-0.093843354
475.5795774,2.843589516,97.59039353,979.4496789,-0.895060599
562.7177108,2.742239606,99.93387589,980.0236739,-0.14832948
439.7723687,2.410200035,284.4031156,291.2144089,-0.069686064
731.1644471,2.683883107,864.519707,869.8165203,0.197504928
467.9025418,2.754374691,-164.974819,421.4950053,0.151936878
224.4598072,2.399956129,-149.254468,450.7117911,-0.888581549
388.9142766,2.44301494,-28.3366408,282.1649178,-0.192541406
415.9637017,2.393157764,304.7781998,324.4896813,-1.085885306
703.1818457,3.046697772,-389.9295012,898.2207479,0.519379789
105.425353,2.358961238,-282.1536818,908.6660627,-0.824440015
203.4498096,2.630703502,-399.8609792,972.0282181,-0.099489948
361.1257254,2.443290963,-164.5875867,322.981358,-0.10158592
487.3029525,2.478159294,313.5093409,299.1460563,0.451291622
372.3947598,2.723767443,-27.06980955,1053.916886,-0.934220968
506.7652509,3.025497836,248.5769175,436.4164134,-1.11714414
789.0545525,2.638968591,884.6512921,1016.731487,0.636288907
361.7184618,2.314071759,71.99476874,947.4780409,-1.196441106
476.0078532,2.413517143,327.7684682,350.9192309,0.413367643
459.4201077,2.330557469,-29.41825095,271.3681852,0.574620864
446.316135,2.903468,77.93425035,955.3297241,-1.190460096
353.1676899,2.986766825,-95.22290536,375.3696693,-1.044931607
395.3838156,2.811200161,-13.95742514,336.2519491,-0.93627509
723.316562,2.809555416,80.11954892,982.7967672,0.401111745
695.3274705,2.625081186,-257.797754,1035.700972,0.564432096
251.2116759,2.54595922,-368.9088405,927.3636532,-0.033168352
632.2183818,2.458757759,-358.1425994,959.4380769,0.588638853
821.5834205,3.058989843,778.5029035,1037.699928,0.175868639
492.8176187,2.713769662,288.832873,396.3968405,-0.093951664
752.7491117,2.476164863,854.3643625,924.9748987,0.680755153
554.7656697,2.629164861,60.97793476,906.0294885,0.001114018
367.4824185,2.524658656,17.82047598,270.0401137,-0.930303172
485.9967504,2.767522333,52.9795601,341.1972175,0.19858507
473.4737177,2.886091875,262.595413,345.7892978,-1.107646882
355.3098536,2.417511051,19.05858967,998.9413304,-0.997555698
678.7716065,2.38696199,867.4136441,992.1643124,-1.192368628
456.0560855,2.512251502,-41.24426593,340.8871259,0.356626992
354.152014,2.683713894,-48.57809433,394.669225,-0.923639398
692.6298748,2.500870197,765.7632995,934.7082333,-0.187628025
692.2737386,2.664462337,774.8708088,917.7856809,-0.994367603
733.1964342,2.754172759,873.1711984,974.2712887,-0.975634295
480.3640932,2.324879694,-118.7166221,415.3244613,0.632004575
756.4932535,2.728525948,851.7638769,986.0154043,0.027074463
475.8883608,2.99475989,59.20291377,926.7311839,-0.878086468
410.6489763,2.411380508,-72.72552913,321.1047141,0.143210148
332.0205503,2.334972086,-229.9180283,948.9589214,-0.002186056
430.3378837,2.604151373,256.8240798,280.5446934,-1.177321324
239.7926426,2.329186343,-342.4675579,959.2421131,-1.126792273
199.3274176,3.002417362,-342.0316084,897.210922,-1.17671687
731.2042849,2.408965281,820.3974643,1040.483586,0.340063406
374.8211053,2.565220067,-268.1314948,944.2871772,0.053370852
666.4174116,2.331611766,47.4958839,943.9653833,0.574587094
516.4474559,2.681844598,26.70928102,260.2351811,0.526100424
365.8974273,2.335700433,-76.81262319,300.1323383,-0.146413558
395.7143681,2.487865482,-76.87566578,256.541057,-0.056970664
666.4351914,2.326776491,854.3607522,976.4764377,-1.018160068
723.4462381,2.658544292,28.45461145,866.0259995,0.635264453
774.1559947,2.841231957,791.3814154,1034.336395,-0.162155987
196.0381179,2.541098161,-337.1275338,953.641231,-0.943413335
787.1594855,2.851225592,936.0240288,996.0622556,0.131527876
412.4045725,2.525636094,210.1253157,256.7043875,-1.090211671
448.7665603,2.470121074,316.4608909,285.918768,-0.14009917
422.276697,2.477775069,311.7391025,261.1311208,-1.181141618
404.3195159,2.549561604,-156.2823687,260.066809,0.08436596
292.3952384,2.470362522,-52.25747849,449.2866429,-1.194456969
507.7631673,2.889043834,271.5649357,270.3250221,-0.106613659
334.5305969,3.010814245,-353.1148267,997.9783835,-0.117262456
502.9545416,2.784379445,93.10298089,427.3390017,0.103875174
243.1120187,3.034378818,-214.6329709,1024.487853,-0.944973249
756.3521079,2.586208988,908.9571118,956.8934717,0.482734136
310.1780905,2.78547756,-341.5441374,986.6300739,-0.083328664
204.1069995,2.499188832,-349.2458093,1021.237929,-0.879800056
504.8873031,2.743940886,8.114309035,355.1119116,0.438058063
38.00647563,2.615112054,-252.2537932,978.6181545,-1.050942727
486.2846183,3.005957715,-108.1272284,382.4869736,0.021509784
330.8407197,2.484715581,-47.36679498,257.9172747,-0.972995296
321.2690435,2.619492609,-375.8650797,993.1818021,0.085494237
409.9645607,2.343788003,-55.20934728,871.7655278,-0.132807369
191.1967316,2.350518149,-354.985306,876.292285,-0.086324316
752.1202468,2.44357543,890.7353705,989.6981323,0.634841312
766.0098945,2.829737304,10.91212203,878.3356013,0.672321118
701.0186906,2.451489955,787.4348263,922.9337385,0.192158051
234.6957941,2.542695168,-362.2292596,966.1751764,-1.002793717
692.1454678,2.448955888,821.0208918,1021.562242,-0.980897986
437.4476535,2.360374911,13.96580262,357.635396,0.30281468
252.161187,2.490058063,-369.5376044,934.7259161,-1.059095879
743.0402184,3.001248602,901.4316939,871.0534717,-1.014604258
411.5612594,2.471305271,212.8772575,309.3121743,-0.957564151
194.4060539,2.812910446,-209.1972511,915.0119213,-1.03556705
469.4452591,2.622671568,190.0930187,291.0524268,0.087743025
362.7688965,2.562760673,16.7722089,1009.683731,-1.135770561
467.3325157,2.884490175,-32.83267144,306.8290895,-0.049955115
718.2332767,2.418013093,924.4004291,928.4179316,0.407211795
720.4827955,2.630809013,886.7786246,863.1504614,0.151160654
482.9765495,2.73778469,-42.47274079,411.930936,0.169750241
462.5107506,2.942031587,-78.46287536,364.0478453,-0.145137874
662.5899384,2.810016801,-203.9025587,1033.295284,0.430661057
529.9369803,2.447877849,68.7442062,912.0041309,0.033120622
483.6625643,2.757454813,154.8483677,356.4775566,0.020016576
326.7787455,2.959617654,-115.7188645,323.241292,-1.167995537
566.368923,2.409452867,-337.282979,938.2613918,0.521325432
189.616755,3.020894333,-216.0197274,861.275282,-1.192815103
332.7546806,2.916386399,-86.86550035,960.4479861,-1.10798375
426.4637112,2.494764575,218.8115539,387.3154203,-1.148594661
255.1213889,2.420794482,-119.6387025,341.7959558,-0.956743064
418.8464631,2.357077173,348.7471391,330.6621615,-1.063619502
790.939238,2.687789892,877.6433539,1050.22101,0.501652336
278.3646175,2.498877359,-135.3162032,265.4882469,-0.88012535
674.2845709,2.522983485,767.0157013,921.7434435,-0.849268177
474.4188912,2.427179819,280.697971,268.4892228,0.39771423
536.6616117,2.975246174,-62.68392319,261.171264,0.40836226
461.3060289,2.522319526,330.9026034,269.3739551,-0.075280875
396.8191398,2.661657664,-280.2207689,1037.418673,0.075851945
531.8812246,2.567103141,156.8963906,442.7195801,0.651822797
316.2021651,2.362130501,-27.95741518,406.4301528,-0.977357329
420.9827924,2.367886254,180.5406569,420.7105711,-0.896818426
530.4612611,2.580921336,58.04271037,1056.928547,-0.059726823
566.9146517,2.957120281,26.99757333,266.1798544,0.546761351
529.2804118,2.982176491,-45.67343479,988.5379098,-0.157299735
449.6774883,2.971011319,-126.8354598,339.3938586,-0.167136511
483.6044441,2.54173511,-198.2730757,302.4559871,0.590844496
176.3824034,2.447388914,-372.81127,938.6789417,-0.121702716
444.1457907,2.592223987,304.8323453,353.2471883,-1.140875538
405.2394418,2.344286789,-183.8864686,302.2322801,0.331601904
473.7418625,2.509585425,-131.3707863,446.9932965,0.325369135
425.9855545,2.387402687,-130.4561826,412.5387093,0.188860336
402.219535,2.37877308,257.2936812,297.00874,-1.156616769
375.4165506,2.770118145,-37.8183477,255.5793724,-1.00591111
88.80899805,2.501229574,-214.3056382,913.0556009,-1.174302098
419.1637609,2.814790121,5.398007131,914.4042522,-0.835523028
458.1349498,2.51133836,290.8624595,430.056536,-1.001191127
554.2653272,2.913458347,152.9725592,424.2953872,0.520166355
654.4761165,2.934434736,83.3008222,921.9856182,0.112906389
492.934332,2.48015861,-179.544089,412.9639028,0.607177556
399.6527127,2.925805318,-33.27221588,259.0843523,-1.010722563
500.8103336,2.379524011,207.200727,449.5020677,0.539609561
527.48892,2.913830701,-69.24017931,317.1201129,0.45673008
362.4670937,2.764938757,-60.5456503,925.004376,-0.854842849
465.5594268,2.544138589,-46.85645161,913.9151028,-0.076004087
729.5537934,2.633802335,942.2972514,912.2588629,-0.000969309
466.9770841,2.725149842,-68.00433851,1036.156683,-0.16432923
560.7097084,2.506746324,98.80318237,871.4026971,0.066783229
759.4990902,2.776508775,892.3067953,865.9963124,0.385615338
702.7951529,2.765733743,811.8318732,868.0085301,-0.813163019
619.9555455,2.426338764,79.4658387,1034.884926,0.321271023
354.240032,2.649227561,-59.95683402,273.1442455,-0.888685324
654.1940061,2.329208756,917.6860688,889.9783492,-0.981853221
511.585394,2.639146658,-6.813300562,268.3860791,0.559781162
379.5450089,2.367741032,-69.31491361,262.5682593,-0.050647105
499.3718492,2.944071612,53.26345487,422.439206,-0.149766293
452.1332011,2.513456948,24.32011349,379.7621927,0.164650974
501.7788531,2.31579523,-30.25965499,963.7136575,0.193149726
144.5975583,2.811683417,-312.8167371,1006.672539,-1.04014713
275.6523561,2.563669119,-388.404935,881.2885664,-1.134510418
501.949956,2.532316773,161.2170992,376.4870032,0.563240172
583.3474154,3.036101836,297.8817279,280.3477352,0.47827193
208.705086,2.561510575,-149.4280655,417.1707569,-1.190245739
244.8037568,2.337560361,-103.7354753,398.5621851,-1.023529683
414.5135402,2.904517749,-261.416293,888.4332367,-0.042540419
511.923184,3.047360625,-37.09203029,359.7074346,0.141956779
492.8749082,2.53531727,-131.2072623,318.5379368,0.620030959
421.6316404,2.515134087,162.772691,380.9003343,-0.902815074
760.8793397,2.841705027,926.2622185,1011.407904,-1.028303185
557.4319014,2.747925143,275.1200113,327.3769532,0.675530618
733.5018403,2.901256671,-384.7049284,921.988246,0.612351186
554.7888349,2.918288685,19.80882779,885.4041055,-0.14714973
726.6042886,2.603425779,839.0583964,963.3286042,-0.076564747
424.7643648,2.350056667,271.0299445,396.7458279,-1.034527975
520.8354088,3.053213287,-59.26980264,440.5106276,0.077856969
450.9358043,2.374445546,-56.80039838,968.7071404,0.020841935
688.0136881,2.354668829,778.5265558,864.0772707,0.428164286
422.4381076,2.390067505,205.0935975,293.5544016,-0.189315901
220.5255655,3.022802099,-375.8866009,1012.908776,-1.046267361
493.3914364,2.52105043,253.0988002,285.0871457,0.467553004
642.7697408,2.861441044,-84.28127638,884.3180659,0.312826499
450.9552522,2.786161674,-186.9761185,293.2321091,0.178404009
524.3365629,2.942541631,181.200763,403.6825194,0.129268912
270.5443543,2.358646793,-93.97203088,428.4465597,-0.895624649
433.263724,2.945471503,-198.571605,406.7772847,-0.122605659
574.0474667,2.882458937,-267.8549164,887.4566146,0.315395876
772.5513727,2.758825969,-1.192385603,1030.675141,0.612350979
208.6890409,2.42239625,-146.3402468,320.9586834,-1.113630873
547.7474926,3.035111706,339.1579614,433.672794,0.006986955
701.7136512,2.417961018,928.7306461,914.0360696,0.158076679
636.275379,2.325082352,807.0266925,875.0505267,-1.004753145
469.0899257,2.657951539,203.7623661,286.0384122,-0.026444224
367.3574255,2.321216144,-93.14582103,257.4046675,-0.040491821
450.7755972,2.659103913,-24.20523068,313.1033045,0.111657677
417.1884044,2.940705454,-8.957991592,339.9862367,-0.921830177
399.9226298,2.331881052,268.3333351,306.9316969,-1.108952729
691.2516718,2.331217567,777.4374844,918.2811551,0.375573385
759.0945553,2.805829179,765.6336936,860.8591936,0.423833746
149.177535,2.376301198,-285.9335231,971.8119192,-0.987631869
505.0608388,2.807572278,-79.77844392,921.0079947,-0.051224253
433.5616215,2.723778942,-144.1850681,379.2123055,-0.008780888
291.3412873,2.387559298,-93.57269231,268.6530188,-0.902417887
390.8178143,2.842141614,-23.60769353,295.247969,-1.015216426
160.5058573,2.561695019,-292.3907436,1028.594465,-1.11616437
679.8919963,2.337485443,844.2528657,1032.533664,-1.015798389
459.0106226,2.836100249,-124.2387866,319.2788691,0.087587795
480.7172556,2.454286992,276.1886775,444.4390757,-0.024537728
583.2410824,2.924109753,0.41747239,983.6035755,-0.005851012
401.0068688,2.758201592,2.085272191,260.8572267,-0.814518852
676.4449942,2.343067873,858.1532515,1013.143899,-1.132272701
739.8978776,2.44566364,843.7709798,981.4742133,0.538525433
477.2528869,2.905252138,-30.0093344,279.368322,0.018698243
799.9148795,2.966430461,849.843017,951.4084433,0.323391298
572.6731911,2.574126817,29.30620404,1010.332784,0.153146137
453.5749336,2.872466288,-68.27922971,287.8006555,-0.097752707
572.6047512,2.775624502,284.0235584,300.7303992,0.692666241
468.580812,2.902322374,-80.58060521,315.2053883,0.017353126
478.823771,2.581664495,312.6753396,360.7423797,0.087413697
327.0326341,2.367497123,-14.72658049,312.5194703,-1.00146872
479.2235401,2.428925585,243.274446,369.8206028,0.449615449
298.6535398,2.362483603,-392.0304998,1024.093141,0.186475455
713.9357468,2.547802205,829.9317644,937.1056563,0.004115237
265.5982318,2.730034667,-122.024431,430.5631086,-1.180334993
545.7824212,2.764649967,-26.54059242,396.3482737,0.67657576
220.5737531,3.055384611,-388.6633857,1041.30066,-0.977305401
491.7952436,2.525253605,-37.67876348,362.0627546,0.583453759
566.7048331,2.910017297,248.2407377,292.8145687,0.54658754
541.8349154,2.809883171,206.4638211,336.7586666,0.552236153
529.8023223,2.923774488,261.647919,438.6720255,-0.032943491
422.6161939,2.343685073,215.6479995,282.7308243,-0.061423159
228.9548251,2.323606048,-120.6551282,338.9594582,-1.034827743
713.2309184,2.329460914,941.9912631,868.9625156,0.620657705
390.536995,2.833207903,-0.822389325,972.5112194,-1.098783485
342.1723249,2.945292533,-355.9669552,926.9239308,-0.061887849
496.254366,2.406962905,78.15480122,945.3054895,-0.110308173
329.8782661,2.568273924,-49.88342051,878.3398977,-0.962491437
262.9569828,2.430543148,-82.72790236,381.960529,-1.183677122
743.939145,2.625359238,763.5885171,870.87211,0.529413757
565.0657013,2.92428152,276.0657629,280.4602611,0.490565668
413.3278177,2.580062167,-203.8079864,1006.128723,0.035283547
513.5383481,2.489218701,44.51716531,980.1247952,-0.025914022
557.1631374,2.836873404,-139.3308441,326.2968313,0.687103855
461.3080347,2.36128444,-78.58900605,294.8772756,0.583884382
319.034376,2.830572492,-292.6703652,1016.999701,-0.198221026
492.1330005,2.854773965,17.13482206,384.3717245,0.10653241
518.9092531,2.430562887,78.54739013,1047.216723,-0.022588139
396.7296163,2.842967501,-31.77497268,360.0242028,-0.860238869
458.6291125,2.512714505,26.91052625,303.1539159,0.344430354
416.0556298,2.592373337,90.90527324,407.4280773,-0.941646488
468.2795838,2.50482192,322.2262921,352.6239601,0.08658235
732.1640981,2.530129856,859.0898671,952.3314928,0.315204903
454.4831159,2.577031229,58.69919064,405.8757759,-0.083452297
754.2404902,2.532778006,789.1724925,873.334657,0.689912748
482.3543069,2.862701508,-21.70987667,430.7467625,-0.11438529
440.3328765,2.467723865,230.4750161,328.0668093,-0.164076045
473.7301442,2.671560702,-66.9676683,438.7981064,0.097391311
755.5433293,2.749039083,883.6456676,949.0206465,0.091286321
673.364647,3.049532669,98.54752626,874.7068981,0.11041175
105.2518012,2.955301367,-306.8710906,1036.998417,-1.05137662
313.9571694,2.598642137,-69.02398697,390.9953445,-1.035274783
397.4474476,2.544896633,-78.83894175,340.0572773,-0.182755494
410.1935128,2.360236098,-57.34941334,400.2517874,0.001505809
387.0543782,2.371301548,95.6224421,993.4089409,-1.153171663
742.8436809,2.647439587,762.4633293,1027.993329,-0.088770977
435.2107718,2.495806283,-5.825049602,397.3000321,-0.02581119
364.5507047,2.784257053,-75.81440017,295.1195105,-0.889988325
395.7136055,2.361405254,49.12119285,289.1647417,-0.160808832
535.0140248,2.426558932,-278.9349465,950.1754761,0.441788016
536.7586466,2.503303859,76.5579425,951.3975808,-0.00257094
483.4111859,2.951128582,-310.7294768,1016.888283,0.164763187
152.7206455,2.641579041,-232.4726138,888.5648264,-0.909901063
756.8675565,2.577613989,922.7735269,997.8716532,0.384343491
